prompt,image_name,index,Quality,Authenticity,Correspondence,score_1,score_2,score_3,score_4,score_5
ten red apples,Lafite/074-2.png,74,0.362317154198054,0.363496154078692,0.331305026048211,1,2,1,1,2
ten red apples,Lafite/074-3.png,74,0.463271473590683,0.46396609703966,0.4377937548973329,2,3,1,1,2
ten red apples,Lafite/074-4.png,74,0.437244922936565,0.4028270112586199,0.458558196520185,4,4,2,1,2
ten red apples,stable-diffusion/074-1.png,74,0.6549447117291579,0.562699388564913,0.48259634461827,4,4,4,3,3
ten red apples,stable-diffusion/074-2.png,74,0.704870784659485,0.671917372807348,0.571798452421961,4,4,4,3,2
ten red apples,stable-diffusion/074-3.png,74,0.580472182598513,0.5679322507092199,0.545499004258098,3,3,3,3,1
ten red apples,stable-diffusion/074-4.png,74,0.467384475177588,0.5198097506867569,0.491967311483756,3,3,2,2,2
ten red apples,Unidiffuser/074-1.png,74,0.511861434109386,0.534428133176785,0.464426597397197,3,3,2,2,2
ten red apples,Unidiffuser/074-2.png,74,0.413638912340864,0.418053716871216,0.485891541094022,1,1,1,1,1
ten red apples,Unidiffuser/074-3.png,74,0.541681834631924,0.536933168085837,0.510541000455522,4,4,3,2,3
ten red apples,Unidiffuser/074-4.png,74,0.558571335901983,0.596200869087133,0.552998278731994,3,3,3,2,3
three small yellow boxes,Controlnet/076-1.png,76,0.590886807548502,0.511678774314138,0.436804807169499,2,3,2,2,2
three small yellow boxes,Controlnet/076-2.png,76,0.574170875548677,0.577095168122325,0.4294408182070839,3,4,3,3,3
three small yellow boxes,Controlnet/076-3.png,76,0.54504232063785,0.533625125704401,0.408699044299244,4,4,4,3,2
three small yellow boxes,Controlnet/076-4.png,76,0.529115847676268,0.511113097717681,0.432867869992637,3,4,2,2,2
three small yellow boxes,DALLE/076-1.png,76,0.595595934878989,0.60425490155948,0.6932969163489721,3,3,2,3,3
three small yellow boxes,DALLE/076-2.png,76,0.498456367003149,0.594429326252226,0.642186862656199,4,4,2,3,3
three small yellow boxes,DALLE/076-3.png,76,0.6703519504233979,0.626307559143883,0.681596833277323,4,4,3,3,3
three small yellow boxes,DALLE/076-4.png,76,0.586230754058507,0.594094642667146,0.627739638688139,4,4,4,3,3
three small yellow boxes,Glide/076-1.png,76,0.475703767951557,0.455783415346715,0.459923284125253,2,3,2,3,1
three small yellow boxes,Glide/076-2.png,76,0.440283025878753,0.4444011442269899,0.366141046660333,3,3,1,3,1
three small yellow boxes,Glide/076-3.png,76,0.429970625723723,0.435079574339263,0.407089970840777,2,2,2,2,3
three small yellow boxes,Glide/076-4.png,76,0.423698402942832,0.37112173588844,0.432033576060823,2,3,2,2,2
three small yellow boxes,Lafite/076-1.png,76,0.41172705414479,0.385476619152926,0.421501800486353,2,3,2,2,2
three small yellow boxes,Lafite/076-2.png,76,0.409531290991374,0.40734501395204,0.372367943467784,1,2,1,1,1
three small yellow boxes,Lafite/076-3.png,76,0.437296220658879,0.474582007717733,0.424825184394946,1,1,1,1,1
three small yellow boxes,Lafite/076-4.png,76,0.3940079431416909,0.382059127386032,0.450765876201631,2,2,2,3,2
three small yellow boxes,stable-diffusion/076-1.png,76,0.624448266698397,0.629454921216405,0.601041565734879,4,4,3,3,3
three small yellow boxes,stable-diffusion/076-2.png,76,0.493942534962477,0.463600257721125,0.493062905007853,2,2,2,2,2
three small yellow boxes,stable-diffusion/076-3.png,76,0.572611241468006,0.552765607479741,0.5787900191405609,4,4,3,3,3
three small yellow boxes,stable-diffusion/076-4.png,76,0.549996294598905,0.5125065974259261,0.464045632595045,3,3,3,3,2
three small yellow boxes,Unidiffuser/076-1.png,76,0.4668081366377379,0.476578222671002,0.512450348947119,4,4,3,3,2
three small yellow boxes,Unidiffuser/076-2.png,76,0.452395930846057,0.484327627569399,0.476382216938954,2,1,2,1,2
three small yellow boxes,Unidiffuser/076-3.png,76,0.551471712193174,0.5369462679246569,0.579852939312733,4,4,3,3,3
three small yellow boxes,Unidiffuser/076-4.png,76,0.623317519933113,0.584965385289052,0.518625837515468,3,3,2,3,1
two pianos next to each other,Controlnet/077-1.png,77,0.576454948020348,0.5685910013931,0.597722670648764,3,3,3,2,3
two pianos next to each other,Controlnet/077-2.png,77,0.607669325684407,0.585824526108063,0.631835727236854,4,4,4,3,3
two pianos next to each other,Controlnet/077-3.png,77,0.570007644956108,0.51034014631429,0.5539060473655301,4,4,4,3,3
two pianos next to each other,Controlnet/077-4.png,77,0.551393138994865,0.513477381735115,0.532742750939257,3,3,3,3,3
two pianos next to each other,DALLE/077-1.png,77,0.6866243502088121,0.657408376837586,0.697521248968311,4,4,4,2,3
two pianos next to each other,DALLE/077-2.png,77,0.577001254989084,0.597530182264852,0.639917875320157,4,4,4,3,3
two pianos next to each other,DALLE/077-3.png,77,0.514984212999058,0.503174339253599,0.47302848008603,3,3,3,2,3
two pianos next to each other,DALLE/077-4.png,77,0.606892022968381,0.614389800229314,0.622707036532702,3,3,2,3,3
two pianos next to each other,Glide/077-1.png,77,0.373252831173213,0.43003305778212,0.422843490943584,1,2,2,2,2
two pianos next to each other,Glide/077-2.png,77,0.434343291997421,0.479307601727849,0.45064822852589,2,2,2,2,2
two pianos next to each other,Glide/077-3.png,77,0.440382729283742,0.383280484202971,0.376496576265782,3,3,3,2,1
two pianos next to each other,Glide/077-4.png,77,0.416942452404674,0.471139129578413,0.42665929109346,3,3,3,2,2
two pianos next to each other,Lafite/077-1.png,77,0.4285895007865899,0.469936355980521,0.449168962491035,2,2,2,1,2
two pianos next to each other,Lafite/077-2.png,77,0.5014394404077079,0.501337242201647,0.5044082973448419,2,3,4,2,1
two pianos next to each other,Lafite/077-3.png,77,0.432574164368191,0.455416643888118,0.431121029034078,1,1,1,1,1
two pianos next to each other,Lafite/077-4.png,77,0.440365011490696,0.423120730012565,0.473087091490526,3,2,2,1,2
two pianos next to each other,stable-diffusion/077-1.png,77,0.423876708264538,0.459601029610333,0.420819066864828,2,3,3,2,2
two pianos next to each other,stable-diffusion/077-2.png,77,0.635265181130341,0.625726123721392,0.644204117652891,4,4,4,3,3
two pianos next to each other,stable-diffusion/077-3.png,77,0.543018544466279,0.55846767200077,0.614845438144912,3,3,2,2,2
two pianos next to each other,stable-diffusion/077-4.png,77,0.544970340005046,0.544321216780826,0.557287909873141,4,4,4,3,3
two pianos next to each other,Unidiffuser/077-1.png,77,0.530176416036068,0.466398178688783,0.58179784550788,3,3,2,2,3
two pianos next to each other,Unidiffuser/077-2.png,77,0.392589442311798,0.46210148369905,0.473043350068095,1,1,1,1,3
two pianos next to each other,Unidiffuser/077-3.png,77,0.520067213260597,0.44647856759235,0.413882408562526,3,3,2,2,1
two pianos next to each other,Unidiffuser/077-4.png,77,0.575302278583892,0.6266605065258201,0.657239315264308,4,4,4,3,3
a tennis court with three yellow cones on it,Controlnet/078-1.png,78,0.508808847432988,0.568858565445247,0.4166140670191749,4,4,4,3,1
a tennis court with three yellow cones on it,Controlnet/078-2.png,78,0.619066848043769,0.515515096963663,0.5300718917848399,3,3,2,2,2
a tennis court with three yellow cones on it,Controlnet/078-3.png,78,0.571360905239107,0.512518453398869,0.368580629066762,4,4,4,2,1
a tennis court with three yellow cones on it,Controlnet/078-4.png,78,0.523650855557258,0.520545714108778,0.424509396469632,4,4,4,2,1
a tennis court with three yellow cones on it,DALLE/078-1.png,78,0.585732030780282,0.5410556072791031,0.458355916348916,3,3,2,2,2
a tennis court with three yellow cones on it,DALLE/078-2.png,78,0.532874026820528,0.529844539367905,0.558502248485262,3,3,2,3,3
a tennis court with three yellow cones on it,DALLE/078-3.png,78,0.556506752380674,0.5030779410666679,0.558953522647747,4,4,4,2,3
a tennis court with three yellow cones on it,DALLE/078-4.png,78,0.533648656906833,0.503479576850536,0.4336204496767369,3,3,3,3,2
a tennis court with three yellow cones on it,Glide/078-1.png,78,0.469104814005321,0.513353443192564,0.510786545700888,1,3,2,3,1
a tennis court with three yellow cones on it,Glide/078-2.png,78,0.4347018584400179,0.458963062709074,0.3867012875479049,1,1,1,2,1
a tennis court with three yellow cones on it,Glide/078-3.png,78,0.39306275834565,0.490579091193307,0.345032794643091,3,3,3,3,1
a tennis court with three yellow cones on it,Glide/078-4.png,78,0.412230321683689,0.433855832063222,0.374955546215752,2,2,2,2,1
a tennis court with three yellow cones on it,Lafite/078-1.png,78,0.506194816802075,0.491777863832223,0.471451896885148,1,1,1,1,2
a tennis court with three yellow cones on it,Lafite/078-2.png,78,0.424011123843905,0.4555085954544269,0.43996959687034,1,2,2,1,2
a tennis court with three yellow cones on it,Lafite/078-3.png,78,0.379202462074972,0.407701974289453,0.42585692889739,2,2,2,2,2
a tennis court with three yellow cones on it,Lafite/078-4.png,78,0.326307926032238,0.355946171759345,0.393483081607108,2,1,1,1,1
a tennis court with three yellow cones on it,stable-diffusion/078-1.png,78,0.615604234210627,0.646327109183427,0.4100630542274159,4,4,4,3,1
a tennis court with three yellow cones on it,stable-diffusion/078-2.png,78,0.499574242140702,0.505183464781492,0.429047933010843,4,4,4,3,2
a tennis court with three yellow cones on it,stable-diffusion/078-3.png,78,0.526559475208625,0.489132751734408,0.417973501309839,3,3,2,2,2
a tennis court with three yellow cones on it,stable-diffusion/078-4.png,78,0.484931145407307,0.4863658005111759,0.442044769185865,4,4,4,3,2
a tennis court with three yellow cones on it,Unidiffuser/078-1.png,78,0.475562270601528,0.446039402734091,0.460279329060245,2,2,2,3,2
a tennis court with three yellow cones on it,Unidiffuser/078-2.png,78,0.519089111451156,0.488613627012463,0.4401822046200089,4,2,2,1,1
a tennis court with three yellow cones on it,Unidiffuser/078-3.png,78,0.410900289951966,0.374629089213387,0.408515594185516,1,2,2,3,3
a tennis court with three yellow cones on it,Unidiffuser/078-4.png,78,0.499753027636489,0.434494945360897,0.469154894101391,2,2,2,2,1
Times Square with thousands of dogs running around,Controlnet/079-1.png,79,0.522836251590415,0.506958595925402,0.496021514040235,4,4,4,2,3
Times Square with thousands of dogs running around,Controlnet/079-2.png,79,0.4643310592286749,0.443364398421736,0.402876137641275,3,3,3,2,3
Times Square with thousands of dogs running around,Controlnet/079-3.png,79,0.50324372908624,0.4206449298560699,0.537941802564596,2,2,2,2,1
Times Square with thousands of dogs running around,Controlnet/079-4.png,79,0.50219491994828,0.402977953147521,0.477580642092216,3,3,3,2,3
Times Square with thousands of dogs running around,DALLE/079-1.png,79,0.443963660174679,0.479102082587397,0.416050713412479,3,2,2,1,2
Times Square with thousands of dogs running around,DALLE/079-2.png,79,0.573131857146437,0.471714051615891,0.511415283737019,4,4,4,1,3
Times Square with thousands of dogs running around,DALLE/079-3.png,79,0.5080170789550781,0.463963733379829,0.524535518488223,4,4,4,2,3
Times Square with thousands of dogs running around,DALLE/079-4.png,79,0.565824169709047,0.52114197031006,0.532477683808547,3,3,3,2,2
Times Square with thousands of dogs running around,Glide/079-1.png,79,0.407591340697983,0.414607194554607,0.388004505600991,1,2,2,1,1
Times Square with thousands of dogs running around,Glide/079-2.png,79,0.399348443011932,0.42780382988996,0.385033288775171,1,1,1,1,1
Times Square with thousands of dogs running around,Glide/079-3.png,79,0.415154452424868,0.460216986363376,0.445446954750443,1,1,1,1,2
Times Square with thousands of dogs running around,Glide/079-4.png,79,0.3409264332067859,0.3655905084379139,0.3746393224252229,3,2,2,3,2
Times Square with thousands of dogs running around,Lafite/079-1.png,79,0.401325052573289,0.41454062314471,0.461306309440394,1,1,3,1,3
Times Square with thousands of dogs running around,Lafite/079-2.png,79,0.403418360906444,0.394046305849325,0.4522098147350529,2,2,2,1,3
Times Square with thousands of dogs running around,Lafite/079-3.png,79,0.369923543102227,0.392129392457161,0.488079164618252,3,3,2,3,3
Times Square with thousands of dogs running around,Lafite/079-4.png,79,0.391174224866179,0.408219479365693,0.425342864528919,1,1,1,1,3
Times Square with thousands of dogs running around,stable-diffusion/079-1.png,79,0.530192086455357,0.495255251887476,0.499124765794102,3,4,4,3,3
Times Square with thousands of dogs running around,stable-diffusion/079-2.png,79,0.55265839958762,0.5005247075332381,0.448018712105734,3,3,4,2,2
Times Square with thousands of dogs running around,stable-diffusion/079-3.png,79,0.454299120293766,0.417201325234224,0.5155879090746059,2,2,4,2,3
Times Square with thousands of dogs running around,stable-diffusion/079-4.png,79,0.441085916934608,0.388137047339572,0.520555069150162,3,3,3,2,3
Times Square with thousands of dogs running around,Unidiffuser/079-1.png,79,0.376276426472287,0.438166130603687,0.4542763994208429,2,2,3,2,3
Times Square with thousands of dogs running around,Unidiffuser/079-2.png,79,0.42484099098639,0.39735715261743,0.481107217543978,1,2,3,2,1
Times Square with thousands of dogs running around,Unidiffuser/079-3.png,79,0.347355448746409,0.3738747112014179,0.408429959194244,1,2,1,1,2
Times Square with thousands of dogs running around,Unidiffuser/079-4.png,79,0.534145801445403,0.487119727225405,0.547352497407219,4,4,4,3,3
view of a giraffe and a zebra in the middle of a field,Controlnet/080-1.png,80,0.591470318988492,0.5462092193170051,0.490491512924289,4,4,3,2,2
view of a giraffe and a zebra in the middle of a field,Controlnet/080-2.png,80,0.579840452026952,0.537331338730337,0.494878413730941,4,4,3,3,2
view of a giraffe and a zebra in the middle of a field,Controlnet/080-3.png,80,0.546432390701011,0.545744349854538,0.4586174346005869,3,4,3,2,2
view of a giraffe and a zebra in the middle of a field,Controlnet/080-4.png,80,0.567536036345905,0.561674686217787,0.495144688325116,4,3,3,3,1
view of a giraffe and a zebra in the middle of a field,DALLE/080-1.png,80,0.601031826049092,0.508715100742973,0.5609737412243949,4,4,4,3,3
view of a giraffe and a zebra in the middle of a field,DALLE/080-2.png,80,0.635645434270332,0.616628341277507,0.5936230736171391,3,4,3,3,3
view of a giraffe and a zebra in the middle of a field,DALLE/080-3.png,80,0.587054229792616,0.554653402827898,0.609440876752036,2,3,3,2,3
view of a giraffe and a zebra in the middle of a field,DALLE/080-4.png,80,0.587263195659859,0.629255255590602,0.583466042412475,3,3,3,2,3
view of a giraffe and a zebra in the middle of a field,Glide/080-1.png,80,0.377869547747468,0.3995888077345549,0.440233745376503,1,2,2,2,3
view of a giraffe and a zebra in the middle of a field,Glide/080-2.png,80,0.396937201347327,0.446154819454254,0.41779556526078,2,2,2,2,2
view of a giraffe and a zebra in the middle of a field,Glide/080-3.png,80,0.361338617133876,0.416964271070978,0.4314532737328129,2,3,2,2,3
view of a giraffe and a zebra in the middle of a field,Glide/080-4.png,80,0.400496972124007,0.465659951774456,0.451705732272294,2,2,3,2,1
view of a giraffe and a zebra in the middle of a field,Lafite/080-1.png,80,0.400922102302428,0.414279947736452,0.463803193558673,1,1,1,1,1
view of a giraffe and a zebra in the middle of a field,Lafite/080-2.png,80,0.35456031263392,0.342293256088436,0.385112652274705,3,3,2,1,2
view of a giraffe and a zebra in the middle of a field,Lafite/080-3.png,80,0.3458769099161919,0.38619305233205,0.419675566771278,2,2,2,1,2
view of a giraffe and a zebra in the middle of a field,Lafite/080-4.png,80,0.38421038005215,0.397899063310656,0.409563345228322,1,1,1,1,1
view of a giraffe and a zebra in the middle of a field,stable-diffusion/080-1.png,80,0.6181671501103709,0.589976148718709,0.501835529945184,4,4,4,3,2
view of a giraffe and a zebra in the middle of a field,stable-diffusion/080-2.png,80,0.389145661520498,0.357607167910327,0.406612653812274,2,2,2,2,1
view of a giraffe and a zebra in the middle of a field,stable-diffusion/080-3.png,80,0.562907833847664,0.457933993829526,0.429517961753997,3,3,2,2,2
view of a giraffe and a zebra in the middle of a field,stable-diffusion/080-4.png,80,0.538993697883511,0.479370034572163,0.48494195366173,3,3,3,2,1
view of a giraffe and a zebra in the middle of a field,Unidiffuser/080-1.png,80,0.559710647710452,0.460635577446291,0.468782167745905,4,4,4,1,2
view of a giraffe and a zebra in the middle of a field,Unidiffuser/080-2.png,80,0.472787978724005,0.378048288565459,0.478033024469317,3,2,2,2,3
view of a giraffe and a zebra in the middle of a field,Unidiffuser/080-3.png,80,0.536488840729504,0.5353787811642,0.540152206972731,3,3,3,1,1
view of a giraffe and a zebra in the middle of a field,Unidiffuser/080-4.png,80,0.356084602616016,0.381774984937789,0.43794010016232,1,2,3,2,3
two people facing each other,Controlnet/081-1.png,81,0.492973185155997,0.487581592102614,0.565169536817721,3,3,4,2,3
two people facing each other,Controlnet/081-2.png,81,0.481660889108332,0.484864142390679,0.573235802365346,4,4,2,1,3
two people facing each other,Controlnet/081-3.png,81,0.429465790449582,0.4536166808451309,0.49738717935921,3,4,4,2,2
two people facing each other,Controlnet/081-4.png,81,0.56722196159459,0.53556302945359,0.5764962520074021,4,4,4,3,3
two people facing each other,DALLE/081-1.png,81,0.6423346571420611,0.588599695472289,0.629771470219126,4,4,4,2,3
two people facing each other,DALLE/081-2.png,81,0.607733658789069,0.632370901182535,0.6154327073418819,4,4,4,3,3
two people facing each other,DALLE/081-3.png,81,0.53512040415732,0.497387474353917,0.590065963217634,4,4,4,2,3
two people facing each other,DALLE/081-4.png,81,0.569822448601213,0.612809664942638,0.601016755897958,4,4,3,2,3
two people facing each other,Glide/081-1.png,81,0.365453698780134,0.433744360078683,0.348456535163153,3,3,2,2,1
two people facing each other,Glide/081-2.png,81,0.3256301087450199,0.318911600293908,0.315340610345258,2,2,2,2,1
two people facing each other,Glide/081-3.png,81,0.40176408224811,0.398767175742918,0.335467145005675,1,2,2,1,1
two people facing each other,Glide/081-4.png,81,0.406531931081858,0.419723703679895,0.37105500529124,1,2,2,1,1
two people facing each other,Lafite/081-1.png,81,0.381011146252099,0.349443539873808,0.4394539965695639,2,3,3,1,3
two people facing each other,Lafite/081-2.png,81,0.385707490587224,0.374159122267906,0.4131941166465809,2,3,3,1,2
two people facing each other,Lafite/081-3.png,81,0.435938807821882,0.342388728290125,0.434081755506997,1,2,2,1,3
two people facing each other,Lafite/081-4.png,81,0.338131439168396,0.364975600748874,0.425410143159509,1,2,1,1,3
two people facing each other,stable-diffusion/081-1.png,81,0.485082787151337,0.489493782975871,0.427025400442442,4,4,4,3,2
two people facing each other,stable-diffusion/081-2.png,81,0.355702404606128,0.36996891391964,0.300453913538115,1,2,3,3,1
two people facing each other,stable-diffusion/081-3.png,81,0.583839814496015,0.5309449163273591,0.6182252004586161,2,2,2,2,3
two people facing each other,stable-diffusion/081-4.png,81,0.5515183789705079,0.523923426368964,0.49711926014379,3,4,2,3,2
two people facing each other,Unidiffuser/081-1.png,81,0.350945881996348,0.390757044685049,0.4921715165084629,2,2,2,2,3
two people facing each other,Unidiffuser/081-2.png,81,0.548074512433069,0.524711719274792,0.569719444015907,3,4,3,2,3
two people facing each other,Unidiffuser/081-3.png,81,0.474337374254116,0.480743946913271,0.455779666188295,1,2,1,1,1
two people facing each other,Unidiffuser/081-4.png,81,0.395904152937915,0.398396832103432,0.386793782524981,1,2,2,2,2
an overhead view of a pickup truck with boxes in its flatbed,Controlnet/082-1.png,82,0.51623978599303,0.530543837588233,0.4298487051597079,3,3,2,2,3
an overhead view of a pickup truck with boxes in its flatbed,Controlnet/082-2.png,82,0.543347722487204,0.497648539729788,0.5442510786296451,3,3,3,2,2
an overhead view of a pickup truck with boxes in its flatbed,Controlnet/082-3.png,82,0.64765727064472,0.5687478687868159,0.5598869325600639,4,3,3,2,2
an overhead view of a pickup truck with boxes in its flatbed,Controlnet/082-4.png,82,0.6003990299851281,0.565390389164915,0.496661233996615,4,4,4,3,2
an overhead view of a pickup truck with boxes in its flatbed,DALLE/082-1.png,82,0.5851755622581291,0.565117689033656,0.5850141085555439,4,4,3,3,3
an overhead view of a pickup truck with boxes in its flatbed,DALLE/082-2.png,82,0.6098850503553269,0.630746249389571,0.640082326800859,4,4,4,2,2
an overhead view of a pickup truck with boxes in its flatbed,DALLE/082-3.png,82,0.608801097357386,0.594765071367939,0.565509234987722,4,4,3,3,3
an overhead view of a pickup truck with boxes in its flatbed,DALLE/082-4.png,82,0.568322596906197,0.5262840451924999,0.557994452881706,3,4,3,3,3
an overhead view of a pickup truck with boxes in its flatbed,Glide/082-1.png,82,0.349730684189197,0.419709594870004,0.454800683068335,4,4,4,3,2
an overhead view of a pickup truck with boxes in its flatbed,Glide/082-2.png,82,0.365453887806808,0.421053835248433,0.4162196283201579,2,2,2,2,2
an overhead view of a pickup truck with boxes in its flatbed,Glide/082-3.png,82,0.358182645915058,0.380310755271073,0.4217103412377049,1,2,2,1,1
an overhead view of a pickup truck with boxes in its flatbed,Glide/082-4.png,82,0.405427250626024,0.3980564848088,0.391557705745118,1,2,2,1,1
an overhead view of a pickup truck with boxes in its flatbed,Lafite/082-1.png,82,0.425461514756183,0.441817260267831,0.4557946105462679,1,1,3,1,1
an overhead view of a pickup truck with boxes in its flatbed,Lafite/082-2.png,82,0.425019729845254,0.4581113701293929,0.417625424958167,2,2,3,1,1
an overhead view of a pickup truck with boxes in its flatbed,Lafite/082-3.png,82,0.338584520205607,0.394350298525651,0.338992663942799,1,3,2,2,1
an overhead view of a pickup truck with boxes in its flatbed,Lafite/082-4.png,82,0.400983916080972,0.420228573334143,0.400708089122571,2,1,2,1,2
an overhead view of a pickup truck with boxes in its flatbed,stable-diffusion/082-1.png,82,0.606326875383949,0.636386382187486,0.60039858080272,3,3,3,2,3
an overhead view of a pickup truck with boxes in its flatbed,stable-diffusion/082-2.png,82,0.549937026540035,0.503579254517227,0.5166401060607619,3,3,3,2,2
an overhead view of a pickup truck with boxes in its flatbed,stable-diffusion/082-3.png,82,0.6062277228373361,0.574837247729854,0.6104276957005009,4,4,4,3,3
an overhead view of a pickup truck with boxes in its flatbed,stable-diffusion/082-4.png,82,0.411609531814137,0.40812802843373,0.380585268091744,1,2,2,1,1
an overhead view of a pickup truck with boxes in its flatbed,Unidiffuser/082-1.png,82,0.571719878325457,0.483217872800045,0.525243063981662,4,4,3,1,3
an overhead view of a pickup truck with boxes in its flatbed,Unidiffuser/082-2.png,82,0.5466945931307621,0.475063041688428,0.538883202586835,4,4,4,1,3
an overhead view of a pickup truck with boxes in its flatbed,Unidiffuser/082-3.png,82,0.594434664393816,0.519079351150054,0.556340695814878,4,4,2,1,3
an overhead view of a pickup truck with boxes in its flatbed,Unidiffuser/082-4.png,82,0.512756429632145,0.4713403970489069,0.482398644533811,3,3,3,2,3
view of a clock tower from above,Controlnet/083-1.png,83,0.541752834158018,0.553048533426052,0.563472784070531,3,4,4,2,3
view of a clock tower from above,Controlnet/083-2.png,83,0.607522007932186,0.532380790660326,0.60416835488647,4,4,4,2,3
view of a clock tower from above,Controlnet/083-3.png,83,0.587857899458164,0.5876449401553699,0.570676171598993,4,4,4,2,3
view of a clock tower from above,Controlnet/083-4.png,83,0.568238143673384,0.556877936219499,0.619615701989282,4,4,4,2,3
view of a clock tower from above,DALLE/083-1.png,83,0.58548929998065,0.612409227166968,0.6155985840058,4,4,4,3,3
view of a clock tower from above,DALLE/083-2.png,83,0.549575552602751,0.570230806348246,0.585471972445696,3,3,3,2,3
view of a clock tower from above,DALLE/083-3.png,83,0.56672559847955,0.535832913091422,0.581747920452816,2,3,4,2,3
view of a clock tower from above,DALLE/083-4.png,83,0.517297703263751,0.4891515416776459,0.528247772464157,3,2,2,2,3
view of a clock tower from above,Glide/083-1.png,83,0.4237108964960089,0.494113718012787,0.529169125164639,2,3,2,3,2
view of a clock tower from above,Glide/083-2.png,83,0.447085383750865,0.5316043900646961,0.578436630623697,2,3,3,3,3
view of a clock tower from above,Glide/083-3.png,83,0.37594905262485,0.5016541027433921,0.504418036235379,3,3,2,3,2
view of a clock tower from above,Glide/083-4.png,83,0.416427969080321,0.512808595717686,0.3716918905658499,2,3,2,3,2
view of a clock tower from above,Lafite/083-1.png,83,0.382330484743373,0.376804560664723,0.371173730325864,3,3,2,3,3
view of a clock tower from above,Lafite/083-2.png,83,0.374641687785213,0.365775637345158,0.371254411158518,2,3,2,3,3
view of a clock tower from above,Lafite/083-3.png,83,0.374093821026626,0.392433215121264,0.424960418168029,2,2,3,2,3
view of a clock tower from above,Lafite/083-4.png,83,0.449932048399099,0.428334504215127,0.450798437214738,2,2,1,1,1
view of a clock tower from above,stable-diffusion/083-1.png,83,0.585013592644402,0.538115280710476,0.5654077664407859,4,4,3,2,3
view of a clock tower from above,stable-diffusion/083-2.png,83,0.6219589636433129,0.581764549917844,0.657596552696175,4,4,4,3,3
view of a clock tower from above,stable-diffusion/083-3.png,83,0.633232977957344,0.662966274413843,0.6932951643831871,4,3,3,2,3
view of a clock tower from above,stable-diffusion/083-4.png,83,0.44051877839105,0.469812866165692,0.5196423415043919,3,2,2,2,3
view of a clock tower from above,Unidiffuser/083-1.png,83,0.358149392899289,0.428555665790032,0.3842771988378179,2,2,2,2,3
view of a clock tower from above,Unidiffuser/083-2.png,83,0.570058174349941,0.530051360337303,0.487458708092292,3,4,4,2,3
view of a clock tower from above,Unidiffuser/083-3.png,83,0.498726010931178,0.429471639893663,0.447052680552299,2,3,1,1,1
view of a clock tower from above,Unidiffuser/083-4.png,83,0.5601392178157549,0.57584934315978,0.474151638210898,3,4,2,3,2
a close-up of an old-fashioned cocktail,Controlnet/085-1.png,85,0.603067196588931,0.601111068822616,0.553272449852602,4,4,4,3,3
a close-up of an old-fashioned cocktail,Controlnet/085-2.png,85,0.53988849107412,0.551626587467666,0.619511244203479,4,4,4,3,3
a close-up of an old-fashioned cocktail,Controlnet/085-3.png,85,0.641853134618999,0.626055336957705,0.580023576275988,4,4,4,2,3
a close-up of an old-fashioned cocktail,Controlnet/085-4.png,85,0.630004297791139,0.622248545966816,0.6718257830751411,3,3,3,2,3
a close-up of an old-fashioned cocktail,DALLE/085-1.png,85,0.677956708836978,0.737191417157169,0.634918426461911,4,4,4,3,3
a close-up of an old-fashioned cocktail,DALLE/085-2.png,85,0.513216355244972,0.5094102563647229,0.513533860390226,3,3,3,2,3
a close-up of an old-fashioned cocktail,DALLE/085-3.png,85,0.5560620424244,0.5297025252084601,0.566424652618587,4,4,4,2,3
a close-up of an old-fashioned cocktail,DALLE/085-4.png,85,0.552372481282091,0.5506946810301749,0.531389704768991,4,4,4,3,3
a close-up of an old-fashioned cocktail,Glide/085-1.png,85,0.32275231717845,0.354512730712349,0.3767075100003469,2,2,2,1,1
a close-up of an old-fashioned cocktail,Glide/085-2.png,85,0.449622976701571,0.4142288959591569,0.4697258641295889,1,1,1,1,1
a close-up of an old-fashioned cocktail,Glide/085-3.png,85,0.421122877885457,0.411081979315354,0.3836148184130939,1,2,2,2,3
a close-up of an old-fashioned cocktail,Glide/085-4.png,85,0.355250964484993,0.4040605538600549,0.405374323133692,1,1,2,2,3
a close-up of an old-fashioned cocktail,Lafite/085-1.png,85,0.428960114705717,0.415246099752298,0.394167926636885,1,3,1,1,1
a close-up of an old-fashioned cocktail,Lafite/085-2.png,85,0.450144374951522,0.390135201296112,0.431570156325701,2,1,1,1,1
a close-up of an old-fashioned cocktail,Lafite/085-3.png,85,0.398825696109916,0.370275458254909,0.4010125002084699,2,2,2,1,1
a close-up of an old-fashioned cocktail,Lafite/085-4.png,85,0.400797969284383,0.3948486850241099,0.412798068323811,3,2,2,2,2
a close-up of an old-fashioned cocktail,stable-diffusion/085-1.png,85,0.579187235803771,0.606329411573746,0.6177540911306081,3,4,2,3,3
a close-up of an old-fashioned cocktail,stable-diffusion/085-2.png,85,0.537024332267271,0.545667160857925,0.558371306982381,2,3,2,2,3
a close-up of an old-fashioned cocktail,stable-diffusion/085-3.png,85,0.3821915071908819,0.36630324054722,0.4060792800497559,3,2,2,3,3
a close-up of an old-fashioned cocktail,stable-diffusion/085-4.png,85,0.588791212684713,0.563584673373846,0.561340522775996,4,4,4,3,3
a close-up of an old-fashioned cocktail,Unidiffuser/085-1.png,85,0.567137382961702,0.57764723801978,0.558100672874776,3,3,2,2,3
a close-up of an old-fashioned cocktail,Unidiffuser/085-2.png,85,0.57813830066966,0.5522685414998559,0.565503073338906,2,3,3,3,3
