prompt,image_name,index,quality_score,std_quality,mos_align,std_align
"black broken armor and helmet laying in wild flowers, hyper detail, soft lighting",AttnGAN_normal_258.jpg,258,0.60416837,0.522302718,0.642169337,0.908668879
"black broken armor and helmet laying in wild flowers, hyper detail, soft lighting",DALLE2_normal_258.jpg,258,2.931575646,0.773533923,3.543429565,0.450308443
"black broken armor and helmet laying in wild flowers, hyper detail, soft lighting",glide_normal_258.jpg,258,0.873694997,0.614749815,0.560082254,0.417287079
"black broken armor and helmet laying in wild flowers, hyper detail, soft lighting",midjourney_lowstep_258.jpg,258,1.815542197,0.927679319,2.338498523,0.972902113
"black broken armor and helmet laying in wild flowers, hyper detail, soft lighting",midjourney_normal_258.jpg,258,3.923239841,0.812994361,3.812256598,0.448136985
"black broken armor and helmet laying in wild flowers, hyper detail, soft lighting",sd1.5_highcorr_258.jpg,258,3.345173159,0.383437773,3.189847843,0.620576386
"black broken armor and helmet laying in wild flowers, hyper detail, soft lighting",sd1.5_lowcorr_258.jpg,258,3.359435142,0.651108825,2.494876872,0.516409604
"black broken armor and helmet laying in wild flowers, hyper detail, soft lighting",sd1.5_lowstep_258.jpg,258,2.974361596,0.568804054,3.37273494,0.503096742
"black broken armor and helmet laying in wild flowers, hyper detail, soft lighting",sd1.5_normal_258.jpg,258,3.285220668,0.45229754,2.56659367,0.676201635
"black broken armor and helmet laying in wild flowers, hyper detail, soft lighting",xl2.2_normal_258.jpg,258,3.432145599,0.460190096,3.444308638,0.413873754
"edwardian headshot photograph of a pale russian woman, cold color, top view, realistic style",AttnGAN_normal_262.jpg,262,1.075025374,0.536841317,0.672723404,0.629217401
"edwardian headshot photograph of a pale russian woman, cold color, top view, realistic style",DALLE2_normal_262.jpg,262,3.380391978,0.62088835,3.118812912,0.633122495
"edwardian headshot photograph of a pale russian woman, cold color, top view, realistic style",glide_normal_262.jpg,262,0.820802133,0.45551633,0.556273636,0.81694682
"edwardian headshot photograph of a pale russian woman, cold color, top view, realistic style",midjourney_lowstep_262.jpg,262,2.785504238,0.277066746,2.520900191,0.56568677
"edwardian headshot photograph of a pale russian woman, cold color, top view, realistic style",midjourney_normal_262.jpg,262,3.781706499,0.390710651,3.52538037,0.497385914
"edwardian headshot photograph of a pale russian woman, cold color, top view, realistic style",sd1.5_highcorr_262.jpg,262,3.428646707,0.7757438,3.436323658,0.718756838
"edwardian headshot photograph of a pale russian woman, cold color, top view, realistic style",sd1.5_lowcorr_262.jpg,262,3.283005153,0.594159354,3.3393159,0.340031865
"edwardian headshot photograph of a pale russian woman, cold color, top view, realistic style",sd1.5_lowstep_262.jpg,262,2.613196015,0.447013669,3.150111597,0.362314336
"edwardian headshot photograph of a pale russian woman, cold color, top view, realistic style",sd1.5_normal_262.jpg,262,2.538526609,0.39545408,3.150111597,0.532816067
"edwardian headshot photograph of a pale russian woman, cold color, top view, realistic style",xl2.2_normal_262.jpg,262,3.507253099,0.501559681,3.327464378,0.425184098
"cute animal character sleeping in the space station, cold color, elevation view, abstract style",AttnGAN_normal_263.jpg,263,0.729822753,0.68862615,0.652605272,0.443647082
"cute animal character sleeping in the space station, cold color, elevation view, abstract style",DALLE2_normal_263.jpg,263,2.11262753,0.620894652,2.999433191,0.829883622
"cute animal character sleeping in the space station, cold color, elevation view, abstract style",glide_normal_263.jpg,263,0.0,0.175089206,0.021462288,0.312813479
"cute animal character sleeping in the space station, cold color, elevation view, abstract style",midjourney_lowstep_263.jpg,263,2.616815188,1.079163076,2.86290332,0.625978654
"cute animal character sleeping in the space station, cold color, elevation view, abstract style",midjourney_normal_263.jpg,263,3.748170985,0.317511956,3.025958846,0.544569191
"cute animal character sleeping in the space station, cold color, elevation view, abstract style",sd1.5_highcorr_263.jpg,263,3.170641474,0.586946266,3.158021435,0.713386071
"cute animal character sleeping in the space station, cold color, elevation view, abstract style",sd1.5_lowcorr_263.jpg,263,2.643063777,0.458128347,2.343118719,0.829923704
"cute animal character sleeping in the space station, cold color, elevation view, abstract style",sd1.5_lowstep_263.jpg,263,1.528177025,0.577520298,1.995457086,1.066772828
"cute animal character sleeping in the space station, cold color, elevation view, abstract style",sd1.5_normal_263.jpg,263,2.654631009,0.362165215,2.668209522,0.849660676
"cute animal character sleeping in the space station, cold color, elevation view, abstract style",xl2.2_normal_263.jpg,263,3.317504837,0.450908201,2.960067189,1.069410427
"a hyper intricate oil portrait red cathedral interior, warm color, close-up, baroque style",AttnGAN_normal_264.jpg,264,1.267302782,0.5228865,1.301089033,0.793432664
"a hyper intricate oil portrait red cathedral interior, warm color, close-up, baroque style",DALLE2_normal_264.jpg,264,2.592649388,1.039266337,3.167161119,1.031497914
"a hyper intricate oil portrait red cathedral interior, warm color, close-up, baroque style",glide_normal_264.jpg,264,0.863588083,0.502722457,1.531671491,1.057504309
"a hyper intricate oil portrait red cathedral interior, warm color, close-up, baroque style",midjourney_lowstep_264.jpg,264,0.831522735,0.351558835,2.156096854,1.281084925
"a hyper intricate oil portrait red cathedral interior, warm color, close-up, baroque style",midjourney_normal_264.jpg,264,3.033265998,0.358525554,3.429200187,0.449728694
"a hyper intricate oil portrait red cathedral interior, warm color, close-up, baroque style",sd1.5_highcorr_264.jpg,264,3.159767378,0.53868266,2.860651067,0.868524504
"a hyper intricate oil portrait red cathedral interior, warm color, close-up, baroque style",sd1.5_lowcorr_264.jpg,264,1.946610757,0.444751539,2.832301581,1.065832759
"a hyper intricate oil portrait red cathedral interior, warm color, close-up, baroque style",sd1.5_lowstep_264.jpg,264,3.822444167,0.539315042,3.31387068,0.884543577
"a hyper intricate oil portrait red cathedral interior, warm color, close-up, baroque style",sd1.5_normal_264.jpg,264,1.765019055,1.050067049,2.272678902,0.879612429
"a hyper intricate oil portrait red cathedral interior, warm color, close-up, baroque style",xl2.2_normal_264.jpg,264,2.586734895,0.357624305,3.169153524,0.887780997
"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",AttnGAN_normal_265.jpg,265,1.69003938,0.651399117,0.57602485,0.754401443
"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",DALLE2_normal_265.jpg,265,2.831741764,0.866778317,2.885036013,1.009004798
"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",glide_normal_265.jpg,265,0.648776263,0.624969346,1.232688407,0.944037948
"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",midjourney_lowstep_265.jpg,265,2.837064357,0.347782726,2.271216891,0.709796297
"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",midjourney_normal_265.jpg,265,3.787887693,0.464648309,2.808425637,0.605640016
"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",sd1.5_highcorr_265.jpg,265,2.89203224,0.736669037,3.048674194,0.447396794
"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",sd1.5_lowcorr_265.jpg,265,3.380391978,0.560175467,2.295092835,0.789286019
"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",sd1.5_lowstep_265.jpg,265,2.671047584,0.480231143,2.438348501,0.687816043
"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",sd1.5_normal_265.jpg,265,2.897963605,0.676657901,3.033904884,0.468955012
"a blue anatomically correct human brain made of metal, warm color, long-shot, anime style",xl2.2_normal_265.jpg,265,2.917313663,0.68501669,2.616801603,0.61912287
"spaceport on a vast desert planet with ships taking off, warm color, blurred detail, abstract style",AttnGAN_normal_268.jpg,268,1.04513849,0.350119049,1.424388367,1.214693485
"spaceport on a vast desert planet with ships taking off, warm color, blurred detail, abstract style",DALLE2_normal_268.jpg,268,1.351025623,0.628129096,1.811038675,0.926288778
"spaceport on a vast desert planet with ships taking off, warm color, blurred detail, abstract style",glide_normal_268.jpg,268,1.506271425,1.159340062,0.81494167,0.783830946
"spaceport on a vast desert planet with ships taking off, warm color, blurred detail, abstract style",midjourney_lowstep_268.jpg,268,1.627020319,0.876551014,2.379342601,0.928487676
"spaceport on a vast desert planet with ships taking off, warm color, blurred detail, abstract style",midjourney_normal_268.jpg,268,3.195617381,0.990744144,3.088035221,0.828012958
"spaceport on a vast desert planet with ships taking off, warm color, blurred detail, abstract style",sd1.5_highcorr_268.jpg,268,2.575026067,1.170373598,3.17765537,0.9967889
"spaceport on a vast desert planet with ships taking off, warm color, blurred detail, abstract style",sd1.5_lowcorr_268.jpg,268,3.438253731,0.875054511,2.794145879,1.00038733
"spaceport on a vast desert planet with ships taking off, warm color, blurred detail, abstract style",sd1.5_lowstep_268.jpg,268,2.776844014,0.695390588,3.013304279,0.390078657
"spaceport on a vast desert planet with ships taking off, warm color, blurred detail, abstract style",sd1.5_normal_268.jpg,268,2.65595515,0.747262982,3.011371163,0.747396649
"spaceport on a vast desert planet with ships taking off, warm color, blurred detail, abstract style",xl2.2_normal_268.jpg,268,3.058356047,0.581916613,3.285648044,0.44801724
"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style",AttnGAN_normal_269.jpg,269,0.712802152,0.420762558,0.731226048,0.784941378
"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style",DALLE2_normal_269.jpg,269,3.365299544,0.617441912,3.274006549,0.736580615
"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style",glide_normal_269.jpg,269,0.929924681,0.276353745,0.617082776,0.395704582
"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style",midjourney_lowstep_269.jpg,269,2.987988696,0.396033594,3.1665648,0.631196868
"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style",midjourney_normal_269.jpg,269,4.145497254,0.704938876,1.573439091,0.88823139
"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style",sd1.5_highcorr_269.jpg,269,3.662501677,0.692785203,3.528940255,0.43224874
"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style",sd1.5_lowcorr_269.jpg,269,3.558662387,0.478981247,3.079505301,0.874862808
"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style",sd1.5_lowstep_269.jpg,269,3.106014094,0.630721133,3.187357422,0.805402923
"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style",sd1.5_normal_269.jpg,269,3.184190337,0.62373359,3.644083685,0.634327229
"poignant portrait of an older man remembering his youth, warm color, hyper detail, baroque style",xl2.2_normal_269.jpg,269,3.279275256,0.671699643,3.146889346,0.691326734
"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style",AttnGAN_normal_270.jpg,270,0.875752826,0.420010054,0.864811115,0.630528357
"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style",DALLE2_normal_270.jpg,270,1.262923612,0.514537315,2.324182247,1.200311516
"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style",glide_normal_270.jpg,270,1.528177025,0.541776586,2.153439652,0.911501279
"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style",midjourney_lowstep_270.jpg,270,2.363781612,0.834506115,3.10230551,1.056092457
"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style",midjourney_normal_270.jpg,270,3.757702826,0.469144515,3.465014103,0.566099379
"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style",sd1.5_highcorr_270.jpg,270,3.374329815,0.547428592,3.347266947,0.972087849
"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style",sd1.5_lowcorr_270.jpg,270,3.024480393,0.360726915,2.931303945,0.383238348
"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style",sd1.5_lowstep_270.jpg,270,3.102719445,0.484050488,3.214232789,0.709930774
"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style",sd1.5_normal_270.jpg,270,2.831741764,0.824240222,3.165462896,0.810019227
"european woodcut of a wooden sailing vessel on a stormy, cold color, blurred detail, anime style",xl2.2_normal_270.jpg,270,2.788955814,0.382690741,3.080115584,0.701627667
"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style",AttnGAN_normal_271.jpg,271,0.712778692,0.720126386,1.123081248,1.206849974
"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style",DALLE2_normal_271.jpg,271,2.980532355,1.066636797,3.291606502,0.701478391
"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style",glide_normal_271.jpg,271,1.554207475,0.619729642,1.519124647,0.641990608
"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style",midjourney_lowstep_271.jpg,271,3.30238721,0.501766543,2.860651067,0.963354327
"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style",midjourney_normal_271.jpg,271,3.989769364,0.778207299,3.746430529,0.573303753
"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style",sd1.5_highcorr_271.jpg,271,2.776844014,1.106535569,2.545756544,1.255025022
"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style",sd1.5_lowcorr_271.jpg,271,2.882005876,0.645213215,2.554178395,0.510227002
"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style",sd1.5_lowstep_271.jpg,271,4.04445907,0.631752941,3.202378717,0.631780127
"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style",sd1.5_normal_271.jpg,271,3.292854479,0.596901227,2.746134145,0.666043095
"the gold skull coming out from open cracked marble head, cold color, hyper detail, sci-fi style",xl2.2_normal_271.jpg,271,3.645251835,0.725683738,3.422276555,0.624728106
"exploring an epic organic and colourful underground city, warm color, HDR lighting, abstract style",AttnGAN_normal_273.jpg,273,0.731526985,0.367350535,1.759600793,1.125179591
"exploring an epic organic and colourful underground city, warm color, HDR lighting, abstract style",DALLE2_normal_273.jpg,273,2.166977719,1.070715534,2.281498001,1.204507687
"exploring an epic organic and colourful underground city, warm color, HDR lighting, abstract style",glide_normal_273.jpg,273,1.063255848,0.500882455,1.812098374,1.046589067
"exploring an epic organic and colourful underground city, warm color, HDR lighting, abstract style",midjourney_lowstep_273.jpg,273,0.663293231,0.742893648,2.271926577,1.517237795
"exploring an epic organic and colourful underground city, warm color, HDR lighting, abstract style",midjourney_normal_273.jpg,273,2.455012736,1.062236918,3.161543067,0.759091366
"exploring an epic organic and colourful underground city, warm color, HDR lighting, abstract style",sd1.5_highcorr_273.jpg,273,3.374371279,1.268934248,3.311978472,1.152118558
"exploring an epic organic and colourful underground city, warm color, HDR lighting, abstract style",sd1.5_lowcorr_273.jpg,273,3.046278569,0.527509559,3.373586547,0.77789193
"exploring an epic organic and colourful underground city, warm color, HDR lighting, abstract style",sd1.5_lowstep_273.jpg,273,3.494295005,0.684522826,3.634307323,0.638156861
"exploring an epic organic and colourful underground city, warm color, HDR lighting, abstract style",sd1.5_normal_273.jpg,273,3.202553327,0.811436076,3.37273494,0.612155107
"exploring an epic organic and colourful underground city, warm color, HDR lighting, abstract style",xl2.2_normal_273.jpg,273,2.996365552,0.492369506,3.079505301,1.041156944
"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style",AttnGAN_normal_274.jpg,274,0.965602553,0.351987104,0.922226041,1.063339529
"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style",DALLE2_normal_274.jpg,274,3.419625599,0.694951665,2.951467196,1.073482605
"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style",glide_normal_274.jpg,274,0.402281536,0.78038242,0.92160537,0.847997171
"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style",midjourney_lowstep_274.jpg,274,2.03716536,0.58143881,3.202378717,0.742251973
"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style",midjourney_normal_274.jpg,274,3.494295005,0.548546505,2.839729721,0.331880878
"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style",sd1.5_highcorr_274.jpg,274,3.590592228,0.834696848,3.483126252,0.962528793
"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style",sd1.5_lowcorr_274.jpg,274,3.544840924,0.871976037,3.019153218,1.221817522
"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style",sd1.5_lowstep_274.jpg,274,3.025091285,0.753981654,3.390969755,0.711672205
"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style",sd1.5_normal_274.jpg,274,3.568964411,0.512858429,3.050789396,0.860604503
"angled photograph of an abandoned train cart during dusk, cold color, soft lighting, baroque style",xl2.2_normal_274.jpg,274,3.628001993,0.685603341,2.971918712,0.665763259
"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style",AttnGAN_normal_276.jpg,276,0.333282167,1.012071377,0.530505137,0.782302106
"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style",DALLE2_normal_276.jpg,276,3.127756575,0.40728673,3.197097634,0.444713521
"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style",glide_normal_276.jpg,276,0.64666085,0.894124488,0.44196185,0.495494588
"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style",midjourney_lowstep_276.jpg,276,2.343163678,0.566556845,3.10133505,0.746803021
"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style",midjourney_normal_276.jpg,276,3.361858495,0.475661667,3.307507387,0.438398863
"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style",sd1.5_highcorr_276.jpg,276,3.106014094,0.404474282,3.249433797,0.543804036
"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style",sd1.5_lowcorr_276.jpg,276,3.255352906,0.405849614,3.075619946,0.557972363
"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style",sd1.5_lowstep_276.jpg,276,3.490797944,0.456442401,3.483126252,0.467695065
"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style",sd1.5_normal_276.jpg,276,3.007690801,0.373097672,3.024436368,0.443565104
"portrait photo still of a spooky scarecrow holding a gift, top view, close-up, sci-fi style",xl2.2_normal_276.jpg,276,3.487792991,0.518903921,3.348349994,0.488046156
"plasticine sculptures of two lovers walking through paris, top view, long-shot, realistic style",AttnGAN_normal_277.jpg,277,0.859637576,0.345503594,0.582882463,0.484328933
"plasticine sculptures of two lovers walking through paris, top view, long-shot, realistic style",DALLE2_normal_277.jpg,277,2.757389397,0.552756488,2.475299774,0.559521531
"plasticine sculptures of two lovers walking through paris, top view, long-shot, realistic style",glide_normal_277.jpg,277,1.385522531,0.47347537,1.075675159,0.579956351
"plasticine sculptures of two lovers walking through paris, top view, long-shot, realistic style",midjourney_lowstep_277.jpg,277,2.532240117,0.441071522,2.689956442,0.633932193
"plasticine sculptures of two lovers walking through paris, top view, long-shot, realistic style",midjourney_normal_277.jpg,277,3.285220668,0.494788471,2.951467196,0.75428476
"plasticine sculptures of two lovers walking through paris, top view, long-shot, realistic style",sd1.5_highcorr_277.jpg,277,2.478101113,0.967828689,2.389907299,0.933577356
"plasticine sculptures of two lovers walking through paris, top view, long-shot, realistic style",sd1.5_lowcorr_277.jpg,277,1.264773637,0.810292103,0.980862981,0.852200336
"plasticine sculptures of two lovers walking through paris, top view, long-shot, realistic style",sd1.5_lowstep_277.jpg,277,2.715217134,0.546356392,2.258697793,1.031770828
"plasticine sculptures of two lovers walking through paris, top view, long-shot, realistic style",sd1.5_normal_277.jpg,277,2.625770283,0.529518124,2.963619274,0.536068947
"plasticine sculptures of two lovers walking through paris, top view, long-shot, realistic style",xl2.2_normal_277.jpg,277,3.593502309,0.824398423,2.85340349,0.990854754
"dark grey skinned female goblin with an oversized red axe, elevation view, close-up, abstract style",AttnGAN_normal_278.jpg,278,1.213024111,0.765827455,1.146784292,0.559434403
"dark grey skinned female goblin with an oversized red axe, elevation view, close-up, abstract style",DALLE2_normal_278.jpg,278,2.03716536,0.892695472,2.963619274,0.542330761
"dark grey skinned female goblin with an oversized red axe, elevation view, close-up, abstract style",glide_normal_278.jpg,278,0.962676083,0.63218653,1.363526821,1.107640991
"dark grey skinned female goblin with an oversized red axe, elevation view, close-up, abstract style",midjourney_lowstep_278.jpg,278,2.093677968,0.537264045,2.69321342,1.134503783
"dark grey skinned female goblin with an oversized red axe, elevation view, close-up, abstract style",midjourney_normal_278.jpg,278,3.703369342,0.193081381,2.628670045,0.650331085
"dark grey skinned female goblin with an oversized red axe, elevation view, close-up, abstract style",sd1.5_highcorr_278.jpg,278,0.402281536,0.936608861,1.289002558,0.918706739
"dark grey skinned female goblin with an oversized red axe, elevation view, close-up, abstract style",sd1.5_lowcorr_278.jpg,278,1.991888058,0.755173968,2.139899198,1.044993347
"dark grey skinned female goblin with an oversized red axe, elevation view, close-up, abstract style",sd1.5_lowstep_278.jpg,278,0.385031694,0.855643322,1.111229725,1.261092143
"dark grey skinned female goblin with an oversized red axe, elevation view, close-up, abstract style",sd1.5_normal_278.jpg,278,1.195529412,0.671266546,1.271370324,0.988600133
"dark grey skinned female goblin with an oversized red axe, elevation view, close-up, abstract style",xl2.2_normal_278.jpg,278,2.674859949,0.833010092,2.714341389,0.50291785
"table with everything ready for 5 o'clock at flower garden, elevation view, long-shot, baroque style",AttnGAN_normal_279.jpg,279,0.807856712,0.480739002,0.686697692,0.656415613
"table with everything ready for 5 o'clock at flower garden, elevation view, long-shot, baroque style",DALLE2_normal_279.jpg,279,3.380391978,0.444697498,3.250130605,0.676990096
"table with everything ready for 5 o'clock at flower garden, elevation view, long-shot, baroque style",glide_normal_279.jpg,279,1.433419401,0.387883881,1.474049467,0.740913843
"table with everything ready for 5 o'clock at flower garden, elevation view, long-shot, baroque style",midjourney_lowstep_279.jpg,279,2.015840767,0.453640001,2.243796519,0.95157314
"table with everything ready for 5 o'clock at flower garden, elevation view, long-shot, baroque style",midjourney_normal_279.jpg,279,3.636963354,0.566993432,2.247340947,1.014008811
"table with everything ready for 5 o'clock at flower garden, elevation view, long-shot, baroque style",sd1.5_highcorr_279.jpg,279,3.748170985,0.335835783,2.36794927,0.674209213
"table with everything ready for 5 o'clock at flower garden, elevation view, long-shot, baroque style",sd1.5_lowcorr_279.jpg,279,3.787294638,0.573444631,2.714341389,0.771357305
"table with everything ready for 5 o'clock at flower garden, elevation view, long-shot, baroque style",sd1.5_lowstep_279.jpg,279,3.607224609,0.655867994,3.10133505,0.56556746
"table with everything ready for 5 o'clock at flower garden, elevation view, long-shot, baroque style",sd1.5_normal_279.jpg,279,2.817259418,0.737041314,2.983770234,0.612273077
"table with everything ready for 5 o'clock at flower garden, elevation view, long-shot, baroque style",xl2.2_normal_279.jpg,279,3.202553327,0.429890285,2.958190852,0.421696568
"rats in tuxedos drinking champagne in bubbles in the space, top view, blurred detail, anime style",AttnGAN_normal_280.jpg,280,1.178524426,0.580479719,0.886050804,0.537105358
"rats in tuxedos drinking champagne in bubbles in the space, top view, blurred detail, anime style",DALLE2_normal_280.jpg,280,2.532470662,0.335472425,2.919903841,0.817311686
"rats in tuxedos drinking champagne in bubbles in the space, top view, blurred detail, anime style",glide_normal_280.jpg,280,0.902526954,0.699155911,0.791238626,0.722265069
"rats in tuxedos drinking champagne in bubbles in the space, top view, blurred detail, anime style",midjourney_lowstep_280.jpg,280,2.218274567,0.412597023,2.796487664,0.733759347
"rats in tuxedos drinking champagne in bubbles in the space, top view, blurred detail, anime style",midjourney_normal_280.jpg,280,3.389973337,0.285640481,3.364507908,0.454615107
"rats in tuxedos drinking champagne in bubbles in the space, top view, blurred detail, anime style",sd1.5_highcorr_280.jpg,280,2.689121932,0.324333813,2.129102676,0.816538284
"rats in tuxedos drinking champagne in bubbles in the space, top view, blurred detail, anime style",sd1.5_lowcorr_280.jpg,280,2.610677849,0.756642392,1.662380313,0.788551357
"rats in tuxedos drinking champagne in bubbles in the space, top view, blurred detail, anime style",sd1.5_lowstep_280.jpg,280,2.377839033,0.723424649,1.836893934,0.786270207
"rats in tuxedos drinking champagne in bubbles in the space, top view, blurred detail, anime style",sd1.5_normal_280.jpg,280,2.598262134,0.95314326,1.697524418,1.290201358
"rats in tuxedos drinking champagne in bubbles in the space, top view, blurred detail, anime style",xl2.2_normal_280.jpg,280,2.844740127,0.417915627,2.824058767,0.801777139
"strange mythical plankton near a waterfall trying to escape, elevation view, blurred detail, realistic style",AttnGAN_normal_282.jpg,282,1.128999889,0.681000061,1.008066046,0.454621569
"strange mythical plankton near a waterfall trying to escape, elevation view, blurred detail, realistic style",DALLE2_normal_282.jpg,282,2.616815188,0.649527204,2.452499565,1.104207328
"strange mythical plankton near a waterfall trying to escape, elevation view, blurred detail, realistic style",glide_normal_282.jpg,282,0.754308478,0.451027092,0.958039958,0.892057087
"strange mythical plankton near a waterfall trying to escape, elevation view, blurred detail, realistic style",midjourney_lowstep_282.jpg,282,2.196265106,0.433113326,2.770442834,0.590231935
"strange mythical plankton near a waterfall trying to escape, elevation view, blurred detail, realistic style",midjourney_normal_282.jpg,282,3.539096649,0.614388057,2.318288169,0.702413236
"strange mythical plankton near a waterfall trying to escape, elevation view, blurred detail, realistic style",sd1.5_highcorr_282.jpg,282,1.750409116,0.482943362,2.784549692,0.649201238
"strange mythical plankton near a waterfall trying to escape, elevation view, blurred detail, realistic style",sd1.5_lowcorr_282.jpg,282,1.991888058,0.389753051,1.996643532,0.882399331
"strange mythical plankton near a waterfall trying to escape, elevation view, blurred detail, realistic style",sd1.5_lowstep_282.jpg,282,2.127265738,0.764236275,1.454923869,1.231673229
"strange mythical plankton near a waterfall trying to escape, elevation view, blurred detail, realistic style",sd1.5_normal_282.jpg,282,2.176839871,1.408041032,1.797978878,0.629033035
"strange mythical plankton near a waterfall trying to escape, elevation view, blurred detail, realistic style",xl2.2_normal_282.jpg,282,2.46452189,0.723313502,2.245190143,1.137271019
"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style",AttnGAN_normal_283.jpg,283,0.850777428,0.688058427,0.957159937,0.95038095
"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style",DALLE2_normal_283.jpg,283,2.625770283,0.712896903,3.035247107,0.789781547
"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style",glide_normal_283.jpg,283,1.075025374,0.758286415,1.312705603,1.1853308
"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style",midjourney_lowstep_283.jpg,283,1.20587568,0.520842304,1.653596222,1.220350086
"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style",midjourney_normal_283.jpg,283,3.790180796,0.982271684,2.903856842,0.875220657
"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style",sd1.5_highcorr_283.jpg,283,3.541752783,0.388083258,2.557115434,1.011975105
"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style",sd1.5_lowcorr_283.jpg,283,2.888789697,0.861217028,3.153270423,0.53016004
"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style",sd1.5_lowstep_283.jpg,283,3.958236395,0.440408113,3.158021435,1.134802748
"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style",sd1.5_normal_283.jpg,283,3.333743653,0.337819985,2.62350113,0.631014642
"steampunk pocketwatch owl inside a glass jar buried in sand, elevation view, hyper detail, abstract style",xl2.2_normal_283.jpg,283,3.240419025,0.585058829,2.914221371,0.521864492
"portrait of beautiful female supermodel wearing olive dress, top view, soft lighting, baroque style",AttnGAN_normal_284.jpg,284,0.471280904,0.806520672,0.838644715,1.223485228
"portrait of beautiful female supermodel wearing olive dress, top view, soft lighting, baroque style",DALLE2_normal_284.jpg,284,3.593502309,0.572867664,3.149691545,0.91716994
"portrait of beautiful female supermodel wearing olive dress, top view, soft lighting, baroque style",glide_normal_284.jpg,284,1.674967988,0.30844882,1.073086947,0.881208523
